"id";"mass..g.";"year";"reclat";"reclong"
9787;54;1996;-76.18333;157.16667
9788;6377;1996;-76.18333;157.16667
9789;33;1996;-76.18333;157.16667
9790;7881;1996;-76.18333;157.16667
9791;10324;1996;-76.18333;157.16667
9792;11457;1996;-76.18333;157.16667
9793;6429;1996;-76.18333;157.16667
9794;33;1996;-76.18333;157.16667
9795;1876;1996;-76.18333;157.16667
9796;3537;1996;-76.18333;157.16667
9797;6367;1996;-76.18333;157.16667
9798;4360;1996;-76.18333;157.16667
9799;2539;1996;-76.18333;157.16667
9800;107;1996;-76.18333;157.16667
9801;1110;1996;-76.18333;157.16667
9802;1732;1996;-76.18333;157.16667
9803;1454;1996;-76.18333;157.16667
9804;3765;1996;-76.18333;157.16667
9805;9074;1996;-76.18333;157.16667
9806;2801;1996;-76.18333;157.16667
9807;96;1996;-76.18333;157.16667
9808;1187;1996;-76.18333;157.16667
9809;3050;1996;-76.18333;157.16667
9810;3495;1996;-76.18333;157.16667
9811;4391;1996;-76.18333;157.16667
9812;5212;1996;-76.18333;157.16667
9813;11446;1996;-76.18333;157.16667
9814;4370;1996;-76.18333;157.16667
9815;65;1996;-76.18333;157.16667
9816;1069;1996;-76.18333;157.16667
9817;4309;1996;-76.18333;157.16667
9818;7881;1996;-76.18333;157.16667
9819;1057;1996;-76.18333;157.16667
9820;7798;1996;-76.18333;157.16667
9821;6653;1996;-76.18333;157.16667
9822;10998;1996;-76.18333;157.16667
9823;2505;1996;-76.18333;157.16667
9824;96;1996;-76.18333;157.16667
9825;4329;1996;-76.18333;157.16667
9826;9044;1996;-76.18333;157.16667
9827;33;1996;-76.18333;157.16667
9828;44;1996;-76.18333;157.16667
9829;44;1996;-76.18333;157.16667
9830;107;1996;-76.18333;157.16667
9831;1606;1996;-76.18333;157.16667
9832;6627;1996;-76.18333;157.16667
9833;5017;1996;-76.18333;157.16667
9834;2539;1996;-76.18333;157.16667
9835;4402;1996;-76.18333;157.16667
9836;2512;1996;-76.18333;157.16667
9837;8338;1996;-76.18333;157.16667
9838;11825;1996;-76.18333;157.16667
9839;8356;1996;-76.18333;157.16667
9840;7916;1996;-76.18333;157.16667
9841;9110;1996;-76.18333;157.16667
9842;1312;1996;-76.18333;157.16667
9843;8710;1996;-76.18333;157.16667
9844;2783;1996;-76.18333;157.16667
9845;10009;1996;-76.18333;157.16667
9846;3237;1996;-76.18333;157.16667
9847;1057;1996;-76.18333;157.16667
9848;1269;1996;-76.18333;157.16667
9849;5567;1996;-76.18333;157.16667
9850;1876;1996;-76.18333;157.16667
9851;10741;1996;-76.18333;157.16667
9852;10169;1996;-76.18333;157.16667
9853;9412;1996;-76.18333;157.16667
9854;11481;1996;-76.18333;157.16667
9855;6417;1996;-76.18333;157.16667
9856;107;1996;-76.18333;157.16667
9857;7860;1996;-76.18333;157.16667
9858;1438;1996;-76.18333;157.16667
9859;2181;1996;-76.18333;157.16667
9860;9074;1996;-76.18333;157.16667
9861;10342;1996;-76.18333;157.16667
9862;12347;1996;-76.18333;157.16667
9863;2233;1996;-76.18333;157.16667
9864;2682;1996;-76.18333;157.16667
9865;2119;1996;-76.18333;157.16667
9866;12107;1996;-76.18333;157.16667
9867;11446;1996;-76.18333;157.16667
9868;2819;1996;-76.18333;157.16667
9869;4879;1996;-76.18333;157.16667
9870;8420;1996;-76.18333;157.16667
9871;7829;1996;-76.18333;157.16667
9872;4339;1996;-76.18333;157.16667
9873;75;1996;-76.18333;157.16667
9874;3724;1996;-76.18333;157.16667
9875;10741;1996;-76.18333;157.16667
9876;4391;1996;-76.18333;157.16667
9877;1960;1996;-76.18333;157.16667
9878;7850;1996;-76.18333;157.16667
9879;6862;1996;-76.18333;157.16667
9880;9044;1996;-76.18333;157.16667
9881;5885;1996;-76.18333;157.16667
9882;85;1996;-76.18333;157.16667
9883;2251;1996;-76.18333;157.16667
9884;1306;1996;-76.18333;157.16667
9885;1229;1996;-76.18333;157.16667
9886;1638;1996;-76.18333;157.16667
9887;4360;1996;-76.18333;157.16667
9888;4391;1996;-76.18333;157.16667
9889;4479;1996;-76.18333;157.16667
9890;9110;1996;-76.18333;157.16667
9891;7870;1996;-76.18333;157.16667
9892;75;1996;-76.18333;157.16667
9893;2775;1996;-76.18333;157.16667
9894;5864;1996;-76.18333;157.16667
9895;2811;1996;-76.18333;157.16667
9896;3237;1996;-76.18333;157.16667
9897;1069;1996;-76.18333;157.16667
9898;4339;1996;-76.18333;157.16667
9899;2539;1996;-76.18333;157.16667
9900;10775;1996;-76.18333;157.16667
9901;9995;1996;-76.18333;157.16667
9902;2181;1996;-76.18333;157.16667
9903;1047;1996;-76.18333;157.16667
9904;2089;1996;-76.18333;157.16667
9905;11540;1996;-76.18333;157.16667
9906;8529;1996;-76.18333;157.16667
9907;11092;1996;-76.18333;157.16667
9908;12558;1996;-76.18333;157.16667
9909;4349;1996;-76.18333;157.16667
9910;7218;1996;-76.18333;157.16667
9911;9931;1996;-76.18333;157.16667
9912;3261;1996;-76.18333;157.16667
9913;1057;1996;-76.18333;157.16667
9914;10404;1996;-76.18333;157.16667
9915;4309;1996;-76.18333;157.16667
9916;1069;1996;-76.18333;157.16667
9917;1090;1996;-76.18333;157.16667
9918;10684;1996;-76.18333;157.16667
9919;1140;1996;-76.18333;157.16667
9920;11104;1996;-76.18333;157.16667
9921;2008;1996;-76.18333;157.16667
9922;2385;1996;-76.18333;157.16667
9923;3151;1996;-76.18333;157.16667
9924;9032;1996;-76.18333;157.16667
9925;1569;1996;-76.18333;157.16667
9926;1951;1996;-76.18333;157.16667
9927;10998;1996;-76.18333;157.16667
9928;10170;1996;-76.18333;157.16667
9929;8035;1996;-76.18333;157.16667
9930;2413;1996;-76.18333;157.16667
9931;5518;1996;-76.18333;157.16667
9932;6449;1996;-76.18333;157.16667
9933;3750;1996;-76.18333;157.16667
9934;4370;1996;-76.18333;157.16667
9935;2775;1996;-76.18333;157.16667
9936;12459;1996;-76.18333;157.16667
9937;1757;1996;-76.18333;157.16667
9938;11839;1996;-76.18333;157.16667
9939;5396;1996;-76.18333;157.16667
9940;7213;1996;-76.18333;157.16667
9941;1986;1996;-76.18333;157.16667
9942;4677;1996;-76.18333;157.16667
9943;5128;1999;-76.18333;157.16667
9944;10075;1999;-76.18333;157.16667
9945;3561;1999;-76.18333;157.16667
9946;1689;1999;-76.18333;157.16667
9947;6949;1999;-76.18333;157.16667
9948;1394;1999;-76.18333;157.16667
9949;1711;1999;-76.18333;157.16667
9950;10022;1999;-76.18333;157.16667
9951;2688;1999;-76.18333;157.16667
9952;7959;1999;-76.18333;157.16667
9953;4570;1999;-76.18333;157.16667
9954;4945;1999;-76.18333;157.16667
9955;5424;1999;-76.18333;157.16667
9956;3362;1999;-76.18333;157.16667
9957;1991;1999;-76.18333;157.16667
9958;12501;1999;-76.18333;157.16667
9959;3638;1999;-76.18333;157.16667
9960;11957;1999;-76.18333;157.16667
9961;11689;1999;-76.18333;157.16667
9962;9397;1999;-76.18333;157.16667
9963;10958;1999;-76.18333;157.16667
9964;10349;1999;-76.18333;157.16667
9965;5265;1999;-76.18333;157.16667
9966;3231;1999;-76.18333;157.16667
9967;2927;1999;-76.18333;157.16667
9968;10118;1999;-76.18333;157.16667
9969;6648;1999;-76.18333;157.16667
9970;7446;1999;-76.18333;157.16667
9971;10240;1999;-76.18333;157.16667
9972;4497;1999;-76.18333;157.16667
9973;5701;1999;-76.18333;157.16667
9974;5554;1999;-76.18333;157.16667
9975;3487;1999;-76.18333;157.16667
9976;1887;1999;-76.18333;157.16667
9977;4423;1999;-76.18333;157.16667
9978;3890;1999;-76.18333;157.16667
9979;7809;1999;-76.18333;157.16667
9980;9809;1999;-76.18333;157.16667
9981;1090;1999;-76.18333;157.16667
9982;12088;1999;-76.18333;157.16667
9983;8835;1999;-76.18333;157.16667
9984;4319;1999;-76.18333;157.16667
9985;33;1999;-76.18333;157.16667
9986;4339;1999;-76.18333;157.16667
9987;2775;1999;-76.18333;157.16667
9988;7881;1999;-76.18333;157.16667
9989;2758;1999;-76.18333;157.16667
9990;107;1999;-76.18333;157.16667
9991;10604;1999;-76.18333;157.16667
9992;1280;1999;-76.18333;157.16667
9993;5836;1999;-76.18333;157.16667
9994;3716;1999;-76.18333;157.16667
9995;2527;1999;-76.18333;157.16667
9996;4824;1999;-76.18333;157.16667
9997;5347;1999;-76.18333;157.16667
9998;8055;1999;-76.18333;157.16667
9999;12137;1999;-76.18333;157.16667
10000;10718;1999;-76.18333;157.16667
10001;8035;1999;-76.18333;157.16667
10002;10671;1979;-76.29083;157.26667
10003;4258;1979;-76.33;157.24278
10004;8282;1979;-76.29;157.23833
10005;7565;1979;-76.29167;157.23945
10006;8453;1979;-76.29111;157.23944
10007;10898;1979;-76.29111;157.22278
10008;3889;1979;-76.2886;157.22118
10009;2574;1979;-76.29028;157.22778
10010;5957;1979;-76.29167;157.2225
10011;11830;1979;-76.29111;157.22167
10012;5846;1959;64.7;141.2
10013;2732;1888;-34.5;144.71667
10014;12319;1968;33.78333;-103.57667
10015;9391;1968;33.91667;-103.51833
10016;7480;1968;33.79;-103.56333
10017;9658;1936;37.01667;-101.88333
10018;10646;1971;72.88333;-25.11667
10020;1150;1905;-28.9;146.76667
10021;2743;1960;38.80778;-104.56944
10022;7741;1948;38.78333;-99.33333
10023;3927;1970;-23.83333;27.91667
10024;10605;1906;38.5;-96.2
47729;4054;1952;31.533333;8.883333
10026;9333;1999;27.31417;27.96467
10027;912;1922;-29.45;143.6
10028;381;1981;-57.78667;-90.79333
10029;982;1936;33.71667;-100.83333
10030;1176;1971;38.28;-97.365
10031;2991;1962;43.56333;-97.58333
10034;8449;1854;39.71667;-77.3
10035;3673;1940;53.1;7.2
52012;11861;2007;33.21888;10.83445
10036;12324;1967;31.33333;-82.31667
10037;11171;1883;39.86667;-83.95
30562;6814;2001;27.26667;6.76667
10045;6194;1965;40.03167;-105.05667
10046;3775;1992;-25.29647;133.20006
10048;902;1937;51.86667;70.35
10050;9416;1979;27;-104
10052;7601;1991;-33.86667;121.91667
10054;11121;1951;-42.9;-71.33333
10056;8836;2002;34.61167;-115.03333
10057;6046;1883;33.9;-101.75
54717;986;2004;-24.22983;-68.89253
10060;11028;1977;-32.03333;139.78333
10061;1653;1970;-18.5;16
10062;8450;1965;35.98333;-101.9
10063;4150;1970;47.95833;-96.7
10064;4051;1961;34.47;-101.75833
10065;9137;1918;28.83333;-81.68333
10066;9874;1965;36.81667;-101.90833
56565;8385;1907;43.603;-103.026
10069;779;1974;39.33333;-84.6
10070;5846;1986;34.10139;-102.65
10071;1407;1952;45.33333;-102.08333
10072;7655;1995;33.84333;-103.93667
10073;3684;1936;36.33333;-104.05
10076;7659;1937;40.25;-100.23333
10077;1292;1966;39.61667;-94.86667
10082;2159;1977;54.99056;9.49194
10083;8888;1970;36.55;-102.78333
10084;8911;1990;36.58333;-102.7
10085;956;1968;-30.44028;121.25694
10089;847;1937;34;-101.5
10090;4007;1965;52.8;-112.98333
30563;11383;2003;31.38972;-99.40583
10093;1713;1916;49.883333;-103.6
10103;11241;1902;70;24
10104;1168;1962;34.26667;-101.56667
10105;8803;1978;34.29833;-101.68333
10106;5712;1992;31.735;-110.75333
51738;10342;1974;42.03839;-120.58942
10108;10605;1954;34.43333;-102.51667
30564;7637;1972;39.23;-102.99
10109;4628;1983;44.04833;-96.59167
10110;888;1940;40.68333;-102.81667
10112;1654;1978;32.5225;-102.705
10113;2153;1966;34.19333;-103.575
10114;1857;1912;33.98333;-101.28333
10115;9832;1999;33.98333;-101.33333
10116;12029;1967;32.8;-101.11667
10117;7639;1976;32.90333;-101.16278
10118;7956;1932;63.73333;14.85
10121;5521;1957;33.50667;-97.65139
10122;5528;1957;33.49556;-97.58861
10124;12480;1967;-30.81667;128.21667
10125;5519;1980;-30.98333;127.88333
10126;11027;1970;-30.9;128.08333
10127;10272;1970;-30.46667;128.2
10128;7187;1970;-30.45833;128.21667
10129;8597;1977;-30.63333;128.125
10130;12224;1979;-30.785;128.01667
10131;2020;1979;-30.75;127.99167
10132;108;1979;-30.15;128.08333
10133;7183;1982;-30.11667;127.86667
10134;6993;1982;-30.15;128.08333
10135;5879;1982;-30.15;128.08333
10136;5587;1982;-30.15;128.08333
10137;1387;1990;-30.78333;127.75
10138;11638;1990;-30.78333;127.8
10139;8544;1992;-30.15383;128.07283
10140;7850;1992;-30.17417;128.069
10141;9419;1992;-30.16667;128.08333
10142;8158;1992;-30.16667;126.08333
10143;10021;1992;-30.73783;127.95367
10144;9774;1992;-30.757;127.95167
10145;10725;1992;-30.77283;127.94667
10146;10750;1992;-30.78167;127.94417
10147;3014;1992;-30.758;127.94783
10148;11422;1992;-30.756;127.93717
10149;10277;1992;-30.757;127.938
10150;2513;1992;-30.75967;127.94983
10151;8702;1992;-30.73233;127.949
10152;9809;1992;-30.7315;127.93917
10153;11203;1992;-30.731;127.93917
10154;88;1992;-30.73783;127.95367
10155;1078;1992;-30.71667;127.93333
10156;6632;1991;-30.75;128.08333
10157;12535;1991;-30.75;128.08333
10158;3181;1991;-30.75;128.08333
10159;9610;1991;-30.75;128.08333
10160;1140;1991;-30.75;128.08333
10161;9130;1948;-29.41667;129.5
10162;9239;1974;-29.58333;128.91667
10165;4832;1891;36.1;-80.2
10167;2747;1856;44.35;-100.38333
10168;7754;1952;30.91667;-103.06667
10169;6681;1998;-35.13333;-65.36667
10170;1032;1975;33.1;-102.26667
10171;9810;1998;30.06667;-6.9
30565;10022;2002;33.61;-111.72
10172;5348;1924;37;-109.05
10173;3468;1890;38.81667;-104.61667
10174;1292;2002;34.71637;-114.22197
10175;7743;1977;32.33333;-102.745
10176;1176;1866;38.2;-84.83333
10178;12005;1921;36.71667;-86.56667
10179;1473;1888;38.5;-100
10180;5671;1919;46.38333;-101.23333
10181;9868;1963;38.5;-105.5
10182;11396;1964;-30.60833;115.16667
10184;4635;1981;34.54;-102.56833
10185;6377;2001;-72.95194;160.50056
10186;2233;2001;-72.9525;160.50528
10187;2505;2001;-72.95194;160.50806
10188;10718;2001;-72.95167;160.50889
10189;9970;2001;-72.95167;160.50889
10190;9032;2001;-72.95167;160.50917
10191;4360;2001;-72.95194;160.50944
10192;6377;2001;-72.95194;160.50944
10193;9982;2001;-72.95278;160.51139
10194;75;2001;-72.9525;160.5075
10195;1606;2001;-72.96361;160.53667
10196;3709;2001;-72.97111;160.33389
10197;1587;2001;-72.98722;160.40639
10198;6417;2001;-72.98889;160.405
10199;1057;2001;-72.98889;160.40583
10200;1100;2001;-72.98917;160.40583
10201;1090;2001;-72.98889;160.40528
10202;1057;2001;-72.98889;160.40472
10203;1130;2001;-72.99;160.40333
10204;4329;2001;-72.98972;160.40333
10205;6407;2001;-72.98667;160.4025
10206;6387;2001;-72.9875;160.40056
10207;2549;2001;-72.9525;160.51833
10208;11341;2001;-72.98889;160.40611
10209;4370;2001;-72.98889;160.40556
10210;10708;2001;-72.99028;160.40389
10211;6449;2001;-72.99028;160.40444
10212;11457;2001;-72.99056;160.40278
10213;9809;2001;-72.99083;160.4025
10214;11999;2001;-72.99;160.40389
10215;5685;2001;-72.99083;160.40333
10216;9921;2001;-72.99028;160.40194
10217;107;2001;-72.98889;160.40528
10218;4360;2001;-72.98889;160.40528
10219;85;2001;-72.98889;160.40528
10220;3487;2001;-72.98889;160.40528
10221;6367;2001;-72.98889;160.40528
10222;4824;2001;-72.98944;160.40722
10223;2233;2001;-72.98889;160.40528
10224;7881;2001;-72.99083;160.4075
10225;3890;2001;-72.98917;160.40722
10226;75;2001;-72.98833;160.40694
10227;5567;2001;-72.98917;160.40528
10228;11519;2001;-72.98917;160.40528
10229;8968;2001;-72.98944;160.40278
10230;96;2001;-72.98972;160.40444
10231;9995;2001;-72.98944;160.40611
10232;8316;2001;-72.98944;160.40611
10233;6377;2001;-72.99;160.40722
10234;1251;2001;-72.98917;160.405
10235;2527;2001;-72.98944;160.40694
10236;11457;2001;-72.98972;160.40556
10237;1069;2001;-72.98833;160.40722
10238;2453;2001;-72.95333;160.45806
10239;85;2001;-72.98806;160.40611
10240;2765;2001;-72.98861;160.40639
10241;1069;2001;-72.98889;160.40583
10242;9006;2001;-72.98889;160.40611
10243;1120;2001;-72.98944;160.40444
10244;7798;2001;-72.99;160.40722
10245;2202;2001;-72.98778;160.40944
10246;75;2001;-72.98778;160.40861
10247;1057;2001;-72.98806;160.40833
10248;1110;2001;-72.98806;160.40833
10249;9032;2001;-72.98861;160.40722
10250;11457;2001;-72.98917;160.40667
10251;2233;2001;-72.98972;160.405
10252;9006;2001;-72.99;160.40639
10253;9970;2001;-72.99;160.40639
10254;1110;2001;-72.98972;160.4025
10255;9959;2001;-72.99;160.40389
10256;107;2001;-72.99;160.40306
10257;6112;2001;-72.99;160.40278
10258;9018;2001;-72.99056;160.40611
10259;4309;2001;-72.99056;160.405
10260;12128;2001;-72.95278;160.41278
10261;2729;2001;-72.95417;160.45194
10262;96;2001;-72.9525;160.44972
10263;44;2001;-72.95194;160.45417
10264;6397;2001;-72.98972;160.40722
10265;8835;2001;-72.98972;160.40722
10266;1559;2001;-72.98972;160.40667
10267;1595;2001;-72.99083;160.40417
10268;7809;2001;-72.98889;160.40778
10269;12137;2001;-72.97333;160.47472
10270;11144;2001;-72.95417;160.4475
10271;1559;2001;-72.95222;160.45528
10272;4309;2001;-72.95222;160.45556
10273;12148;2001;-72.95222;160.46028
10274;1100;2001;-72.95194;160.45444
10275;7881;2001;-72.95194;160.45444
10276;5554;2001;-72.95194;160.45556
10277;6429;2001;-72.95361;160.45306
10278;4685;2001;-72.95333;160.46083
10279;6387;2001;-72.95333;160.46194
10280;96;2001;-72.95417;160.43833
10281;1187;2001;-72.95167;160.51167
10282;6429;2001;-72.95167;160.51167
10283;1578;2001;-72.95167;160.51167
10284;4319;2001;-72.95194;160.46056
10285;3287;2001;-72.95222;160.46139
10286;3890;2001;-72.95417;160.41306
10287;2261;2001;-72.95167;160.51111
10288;4349;2001;-72.95028;160.51194
10289;12107;2001;-72.95194;160.50833
10290;12077;2001;-72.95222;160.50611
10291;1617;2001;-72.95278;160.46528
10292;7860;2001;-72.95278;160.46361
10293;85;2001;-72.95222;160.4625
10294;8835;2001;-72.95167;160.51167
10295;7291;2001;-72.95306;160.49861
10296;6627;2001;-72.95417;160.46222
10297;33;2001;-72.95194;160.45917
10298;6397;2001;-72.95278;160.52056
10299;7850;2001;-72.99444;160.40056
10300;1569;2001;-72.97056;160.52306
10301;7860;2001;-72.99083;160.40444
10302;10698;2001;-72.99194;160.4
10303;54;2001;-72.99194;160.40028
10304;8968;2001;-72.95222;160.4625
10305;6407;2001;-72.95194;160.46361
10306;75;2001;-72.95167;160.46306
10307;6377;2001;-72.9525;160.465
10308;33;2001;-72.95194;160.46722
10309;1069;2001;-72.95167;160.46306
10310;4391;2001;-72.95194;160.45944
10311;85;2001;-72.95222;160.45917
10312;33;2001;-72.95306;160.45667
10313;6417;2001;-72.99222;160.39972
10314;3890;2001;-72.99222;160.39972
10315;7850;2001;-72.9925;160.4
10316;3487;2001;-72.99222;160.4
10317;1130;2001;-72.9925;160.40167
10318;4339;2001;-72.99361;160.41389
10319;3741;2001;-72.99222;160.39611
10320;7809;2001;-72.99472;160.39972
10321;4319;2001;-72.99472;160.39972
10322;7424;2001;-72.9775;160.51083
10323;2261;2001;-72.99222;160.40028
10324;85;2001;-72.99222;160.4
10325;1080;2001;-72.99222;160.4
10326;11457;2001;-72.99306;160.40028
10327;1898;2001;-72.99306;160.40056
10328;107;2001;-72.99278;160.40694
10329;54;2001;-72.97361;160.33806
10330;6387;2001;-72.93417;160.64861
10331;1090;2001;-72.98833;160.34667
10332;1515;2001;-72.95972;160.64889
10333;6417;2001;-72.98778;160.40083
10334;1090;2001;-72.98806;160.39917
10335;9982;2001;-72.98833;160.40139
10336;11519;2001;-72.98833;160.40139
10337;33;2001;-72.98833;160.40139
10338;13;2001;-72.98944;160.40222
10339;75;2001;-72.98944;160.40222
10340;65;2001;-72.98944;160.40222
10341;65;2001;-72.98944;160.40222
10342;96;2001;-72.98972;160.40306
10343;33;2001;-72.9925;160.39528
10344;4349;2001;-72.99333;160.4
10345;96;2001;-72.99333;160.4
10346;85;2001;-72.98944;160.40278
10347;7840;2001;-72.98917;160.40417
10348;9018;2001;-72.98694;160.40833
10349;6449;2001;-72.95194;160.52222
10350;7613;2001;-72.95167;160.52139
10351;9921;2001;-72.95278;160.52222
10352;7881;2001;-72.9525;160.52389
10353;6439;2001;-72.9525;160.46944
10354;2842;2001;-72.97222;160.33833
10355;1090;2003;-72.95386;160.49097
10356;1942;2003;-72.95292;160.49742
10357;2775;2003;-72.95275;160.49733
10358;7840;2003;-72.95275;160.4975
30566;4475;2004;-72.95514;160.38425
10359;11457;2003;-72.95219;160.50636
10360;1120;2003;-72.95236;160.50719
30567;7857;2003;-72.95111;160.51078
30568;10689;2003;-72.95131;160.51306
30569;1187;2003;-72.95131;160.51306
30570;11486;2003;-72.95169;160.51428
30571;1239;2003;-72.95169;160.51428
30572;1081;2003;-72.95186;160.51403
30573;6383;2003;-72.95147;160.51397
30574;4365;2003;-72.95217;160.52081
30575;4372;2003;-72.95233;160.52183
30576;3286;2003;-72.95272;160.48664
30577;6458;2003;-72.95308;160.4765
30578;12049;2003;-72.95269;160.47017
30579;1076;2003;-72.95269;160.47017
10361;10708;2003;-72.95114;160.46364
30580;4346;2003;-72.95089;160.45994
30581;1124;2003;-72.95175;160.45458
30582;1093;2003;-72.95267;160.45167
30583;6112;2003;-72.95261;160.44547
30584;10758;2003;-72.95422;160.45097
30585;8835;2003;-72.95275;160.49819
30586;1200;2003;-72.95275;160.49833
30587;5539;2003;-72.95275;160.49833
30588;5851;2003;-72.95275;160.49856
30589;6401;2003;-72.95203;160.50939
30590;4399;2003;-72.95203;160.50939
30591;4355;2003;-72.95203;160.50939
30592;9987;2003;-72.95156;160.51194
30593;12157;2003;-72.9515;160.51303
30594;10695;2003;-72.95144;160.51325
30595;7837;2003;-72.95144;160.51325
30596;6372;2003;-72.95161;160.51372
30597;1070;2003;-72.95161;160.51408
30598;6392;2003;-72.95161;160.51408
30599;1899;2003;-72.95108;160.51425
30600;2789;2003;-72.95136;160.51608
30601;9934;2003;-72.95192;160.51983
30602;9006;2003;-72.95194;160.52222
30603;6430;2003;-72.95194;160.52222
30604;1600;2003;-72.95217;160.5225
30605;11438;2003;-72.95333;160.48944
30606;12133;2003;-72.95258;160.46725
30607;11430;2003;-72.95222;160.46639
30608;1624;2003;-72.95222;160.46639
30609;9024;2003;-72.95358;160.49214
30610;7841;2003;-72.95358;160.49214
30611;4680;2003;-72.95281;160.46431
30612;100;2003;-72.95244;160.46161
30613;6394;2003;-72.95131;160.45906
30614;6443;2003;-72.95164;160.45825
30615;10092;2003;-72.95275;160.45725
30616;4341;2003;-72.95242;160.44842
30617;1099;2003;-72.95308;160.44036
30618;1115;2004;-72.988;160.40606
30619;1103;2004;-72.98897;160.40506
30620;12115;2004;-72.99542;160.39733
30621;6408;2004;-72.99542;160.39733
